publication_ns,interval_end_ns,gap_m,relative_speed_mps,ego_speed_mps,ego_position_m,lead_position_m,lead_speed_mps,published_command_mps2,controller_output_mps2,sampled_gap_m,sampled_relative_speed_mps,sampled_ego_speed_mps,applied_mps2
1260000000,1270000000,58.809299999999986,-1.8900000000000716,26.89000000000007,32.940700000000014,91.75,25.0,1.5,1.5,58.846799999999995,-1.8600000000000705,26.86000000000007,1.5
1270000000,1280000000,58.79032499999998,-1.9050000000000722,26.905000000000072,33.20967500000002,92.0,25.0,1.5,1.5,58.82812499999999,-1.875000000000071,26.87500000000007,1.5
1280000000,1290000000,58.77119999999998,-1.9200000000000728,26.920000000000073,33.47880000000002,92.25,25.0,1.5,1.5,58.809299999999986,-1.8900000000000716,26.89000000000007,1.5
1290000000,1300000000,58.75192499999998,-1.9350000000000733,26.935000000000073,33.74807500000002,92.5,25.0,1.5,1.5,58.79032499999998,-1.9050000000000722,26.905000000000072,1.5
1300000000,1310000000,58.73249999999997,-1.950000000000074,26.950000000000074,34.01750000000003,92.75,25.0,1.5,1.5,58.77119999999998,-1.9200000000000728,26.920000000000073,1.5
1310000000,1320000000,58.71292499999997,-1.9650000000000745,26.965000000000074,34.28707500000003,93.0,25.0,1.5,1.5,58.75192499999998,-1.9350000000000733,26.935000000000073,1.5
1320000000,1330000000,58.69319999999997,-1.980000000000075,26.980000000000075,34.55680000000003,93.25,25.0,1.5,1.5,58.73249999999997,-1.950000000000074,26.950000000000074,1.5
1330000000,1340000000,58.67332499999996,-1.9950000000000756,26.995000000000076,34.82667500000004,93.5,25.0,1.5,1.5,58.71292499999997,-1.9650000000000745,26.965000000000074,1.5
1340000000,1350000000,58.65329999999996,-2.010000000000076,27.010000000000076,35.09670000000004,93.75,25.0,1.5,1.5,58.69319999999997,-1.980000000000075,26.980000000000075,1.5
1350000000,1360000000,58.63312499999996,-2.0250000000000767,27.025000000000077,35.36687500000004,94.0,25.0,1.5,1.5,58.67332499999996,-1.9950000000000756,26.995000000000076,1.5
1360000000,1370000000,58.61279999999996,-2.0400000000000773,27.040000000000077,35.63720000000004,94.25,25.0,1.5,1.5,58.65329999999996,-2.010000000000076,27.010000000000076,1.5
1370000000,1380000000,58.59232499999995,-2.055000000000078,27.055000000000078,35.90767500000005,94.5,25.0,1.5,1.5,58.63312499999996,-2.0250000000000767,27.025000000000077,1.5
1380000000,1390000000,58.57169999999995,-2.0700000000000784,27.07000000000008,36.17830000000005,94.75,25.0,1.5,1.5,58.61279999999996,-2.0400000000000773,27.040000000000077,1.5
1390000000,1400000000,58.55092499999995,-2.085000000000079,27.08500000000008,36.44907500000005,95.0,25.0,1.5,1.5,58.59232499999995,-2.055000000000078,27.055000000000078,1.5
1400000000,1410000000,58.529999999999944,-2.1000000000000796,27.10000000000008,36.720000000000056,95.25,25.0,1.5,1.5,58.57169999999995,-2.0700000000000784,27.07000000000008,1.5
1410000000,1420000000,58.50892499999994,-2.11500000000008,27.11500000000008,36.99107500000006,95.5,25.0,1.5,1.5,58.55092499999995,-2.085000000000079,27.08500000000008,1.5
1420000000,1430000000,58.48769999999994,-2.1300000000000807,27.13000000000008,37.26230000000006,95.75,25.0,1.5,1.5,58.529999999999944,-2.1000000000000796,27.10000000000008,1.5
1430000000,1440000000,58.466324999999934,-2.1450000000000813,27.14500000000008,37.533675000000066,96.0,25.0,1.5,1.5,58.50892499999994,-2.11500000000008,27.11500000000008,1.5
1440000000,1450000000,58.44479999999993,-2.160000000000082,27.160000000000082,37.80520000000007,96.25,25.0,1.5,1.5,58.48769999999994,-2.1300000000000807,27.13000000000008,1.5
1450000000,1460000000,58.42312499999993,-2.1750000000000824,27.175000000000082,38.07687500000007,96.5,25.0,1.5,1.5,58.466324999999934,-2.1450000000000813,27.14500000000008,1.5
1460000000,1470000000,58.40129999999993,-2.190000000000083,27.190000000000083,38.34870000000007,96.75,25.0,1.5,1.5,58.44479999999993,-2.160000000000082,27.160000000000082,1.5
1470000000,1480000000,58.37932499999992,-2.2050000000000836,27.205000000000084,38.62067500000008,97.0,25.0,1.5,1.5,58.42312499999993,-2.1750000000000824,27.175000000000082,1.5
1480000000,1490000000,58.35719999999992,-2.220000000000084,27.220000000000084,38.89280000000008,97.25,25.0,1.5,1.5,58.40129999999993,-2.190000000000083,27.190000000000083,1.5
1490000000,1500000000,58.33492499999992,-2.2350000000000847,27.235000000000085,39.16507500000008,97.5,25.0,1.5,1.5,58.37932499999992,-2.2050000000000836,27.205000000000084,1.5
1500000000,1510000000,58.312499999999915,-2.2500000000000853,27.250000000000085,39.437500000000085,97.75,25.0,1.5,1.5,58.35719999999992,-2.220000000000084,27.220000000000084,1.5
1510000000,1520000000,58.28992499999991,-2.265000000000086,27.265000000000086,39.71007500000009,98.0,25.0,1.5,1.5,58.33492499999992,-2.2350000000000847,27.235000000000085,1.5
1520000000,1530000000,58.26719999999991,-2.2800000000000864,27.280000000000086,39.98280000000009,98.25,25.0,1.5,1.5,58.312499999999915,-2.2500000000000853,27.250000000000085,1.5
1530000000,1540000000,58.244324999999904,-2.295000000000087,27.295000000000087,40.255675000000096,98.5,25.0,1.5,1.5,58.28992499999991,-2.265000000000086,27.265000000000086,1.5
1540000000,1550000000,58.2212999999999,-2.3100000000000875,27.310000000000088,40.5287000000001,98.75,25.0,1.5,1.5,58.26719999999991,-2.2800000000000864,27.280000000000086,1.5
1550000000,1560000000,58.1981249999999,-2.325000000000088,27.325000000000088,40.8018750000001,99.0,25.0,1.5,1.5,58.244324999999904,-2.295000000000087,27.295000000000087,1.5
1560000000,1570000000,58.1747999999999,-2.3400000000000887,27.34000000000009,41.0752000000001,99.25,25.0,1.5,1.5,58.2212999999999,-2.3100000000000875,27.310000000000088,1.5
1570000000,1580000000,58.15132499999989,-2.3550000000000892,27.35500000000009,41.34867500000011,99.5,25.0,1.4837187499998121,1.4837187499998121,58.1981249999999,-2.325000000000088,27.325000000000088,1.5
1580000000,1590000000,58.12770081406239,-2.3698371875000888,27.36983718750009,41.62229918593761,99.75,25.0,1.4496799999998107,1.4496799999998107,58.1747999999999,-2.3400000000000887,27.34000000000009,1.4837187499998121
1590000000,1600000000,58.10392995818739,-2.3843339875000886,27.38433398750009,41.89607004181261,100.0,25.0,1.4155887499998085,1.4155887499998085,58.15132499999989,-2.3550000000000892,27.35500000000009,1.4496799999998107
1600000000,1610000000,58.08001583887489,-2.398489875000088,27.398489875000088,42.16998416112511,100.25,25.0,1.3817261364841835,1.3817261364841835,58.12770081406239,-2.3698371875000888,27.36983718750009,1.4155887499998085
1610000000,1620000000,58.05596185381807,-2.41230713636493,27.41230713636493,42.44403814618193,100.5,25.0,1.3483993569279336,1.3483993569279336,58.10392995818739,-2.3843339875000886,27.38433398750009,1.3817261364841835
1620000000,1630000000,58.03177136248657,-2.425791129934211,27.42579112993421,42.71822863751343,100.75,25.0,1.3156105092310595,1.3156105092310595,58.08001583887489,-2.398489875000088,27.398489875000088,1.3483993569279336
1630000000,1640000000,58.00744767066177,-2.4389472350265216,27.43894723502652,42.99255232933823,101.0,25.0,1.2833568386068195,1.2833568386068195,58.05596185381807,-2.41230713636493,27.41230713636493,1.3156105092310595
1640000000,1650000000,57.98299403046958,-2.451780803412589,27.45178080341259,43.26700596953042,101.25,25.0,1.2516302777337862,1.2516302777337862,58.03177136248657,-2.425791129934211,27.42579112993421,1.2833568386068195
1650000000,1660000000,57.95841364092156,-2.464297106189928,27.464297106189928,43.54158635907844,101.5,25.0,1.2204227043108684,1.2204227043108684,58.00744767066177,-2.4389472350265216,27.43894723502652,1.2516302777337862
1660000000,1670000000,57.933709648724445,-2.4765013332330383,27.47650133323304,43.816290351275555,101.75,25.0,1.1897260247776358,1.1897260247776358,57.98299403046958,-2.451780803412589,27.45178080341259,1.2204227043108684
1670000000,1680000000,57.90888514909088,-2.488398593480813,27.488398593480813,44.09111485090912,102.0,25.0,1.1595322661449212,1.1595322661449212,57.95841364092156,-2.464297106189928,27.464297106189928,1.1897260247776358
1680000000,1690000000,57.883943186542766,-2.4999939161422624,27.499993916142262,44.366056813457234,102.25,25.0,1.1298335772265653,1.1298335772265653,57.933709648724445,-2.4765013332330383,27.47650133323304,1.1595322661449212
1690000000,1700000000,57.85888675570248,-2.5112922519145293,27.51129225191453,44.64111324429752,102.5,25.0,1.100622228427404,1.100622228427404,57.90888514909088,-2.488398593480813,27.488398593480813,1.1298335772265653
1700000000,1710000000,57.833718802071914,-2.522298474198802,27.522298474198802,44.916281197928086,102.75,25.0,1.0718906099445649,1.0718906099445649,57.883943186542766,-2.4999939161422624,27.499993916142262,1.100622228427404
1710000000,1720000000,57.80844222279943,-2.533017380298247,27.533017380298247,45.19155777720057,103.0,25.0,1.0436312299433035,1.0436312299433035,57.85888675570248,-2.5112922519145293,27.51129225191453,1.0718906099445649
1720000000,1730000000,57.78305986743494,-2.54345369259768,27.54345369259768,45.46694013256506,103.25,25.0,1.0158367127322365,1.0158367127322365,57.833718802071914,-2.522298474198802,27.522298474198802,1.0436312299433035
1730000000,1740000000,57.75757453867333,-2.553612059725001,27.553612059725,45.74242546132667,103.5,25.0,0.9884997969653235,0.9884997969653235,57.80844222279943,-2.533017380298247,27.533017380298247,1.0158367127322365
1740000000,1750000000,57.73198899308623,-2.5634970576946543,27.563497057694654,46.01801100691377,103.75,25.0,0.9616133338712318,0.9616133338712318,57.78305986743494,-2.54345369259768,27.54345369259768,0.9884997969653235
1750000000,1760000000,57.706305941842594,-2.573113191033368,27.573113191033368,46.293694058157406,104.0,25.0,0.9351702855100381,0.9351702855100381,57.75757453867333,-2.553612059725001,27.553612059725,0.9616133338712318
1760000000,1770000000,57.68052805141799,-2.582464893888467,27.582464893888467,46.56947194858201,104.25,25.0,0.9091637230569036,0.9091637230569036,57.73198899308623,-2.5634970576946543,27.563497057694654,0.9351702855100381
1770000000,1780000000,57.65465794429295,-2.5915565311190356,27.591556531119036,46.84534205570705,104.5,25.0,0.8835868251123484,0.8835868251123484,57.706305941842594,-2.573113191033368,27.573113191033368,0.9091637230569036
1780000000,1790000000,57.6286981996405,-2.6003923993701576,27.600392399370158,47.1213018003595,104.75,25.0,0.8584328760386901,0.8584328760386901,57.68052805141799,-2.582464893888467,27.582464893888467,0.8835868251123484
1790000000,1800000000,57.602651354003,-2.6089767281305463,27.608976728130546,47.397348645997,105.0,25.0,0.8336952643221966,0.8336952643221966,57.65465794429295,-2.5915565311190356,27.591556531119036,0.8584328760386901
1800000000,1810000000,57.57651990195848,-2.617313680773769,27.61731368077377,47.67348009804152,105.25,25.0,0.8093674809606526,0.8093674809606526,57.6286981996405,-2.6003923993701576,27.600392399370158,0.8336952643221966
1810000000,1820000000,57.5503062967767,-2.625407355583377,27.625407355583377,47.9496937032233,105.5,25.0,0.7854431178758574,0.7854431178758574,57.602651354003,-2.6089767281305463,27.608976728130546,0.8093674809606526
1820000000,1830000000,57.52401295106497,-2.6332617867621373,27.633261786762137,48.22598704893503,105.75,25.0,0.7619158663507162,0.7619158663507162,57.57651990195848,-2.617313680773769,27.61731368077377,0.7854431178758574
1830000000,1840000000,57.49764223740403,-2.640880945425643,27.640880945425643,48.50235776259597,106.0,25.0,0.7387795154905183,0.7387795154905183,57.5503062967767,-2.625407355583377,27.625407355583377,0.7619158663507162
1840000000,1850000000,57.471196488974,-2.648268740580548,27.648268740580548,48.778803511026,106.25,25.0,0.7160279507080509,0.7160279507080509,57.52401295106497,-2.6332617867621373,27.633261786762137,0.7387795154905183
1850000000,1860000000,57.44467800017066,-2.6554290200876274,27.655429020087627,49.05532199982934,106.5,25.0,0.693655152232175,0.693655152232175,57.49764223740403,-2.640880945425643,27.640880945425643,0.7160279507080509
1860000000,1870000000,57.418089027212176,-2.66236557160995,27.66236557160995,49.331910972787824,106.75,25.0,0.671655193639455,0.671655193639455,57.471196488974,-2.648268740580548,27.648268740580548,0.693655152232175
1870000000,1880000000,57.39143178873639,-2.669082123546346,27.669082123546346,49.60856821126361,107.0,25.0,0.6500222404085734,0.6500222404085734,57.44467800017066,-2.6554290200876274,27.655429020087627,0.671655193639455
1880000000,1890000000,57.364708466388905,-2.6755823459504313,27.67558234595043,49.885291533611095,107.25,25.0,0.6287505484970981,0.6287505484970981,57.418089027212176,-2.66236557160995,27.66236557160995,0.6500222404085734
1890000000,1900000000,57.337921205401976,-2.681869851435401,27.6818698514354,50.162078794598024,107.5,25.0,0.6078344629402901,0.6078344629402901,57.39143178873639,-2.669082123546346,27.669082123546346,0.6287505484970981
1900000000,1910000000,57.31107211516447,-2.6879481960648057,27.687948196064806,50.43892788483553,107.75,25.0,0.5872684164716224,0.5872684164716224,57.364708466388905,-2.6755823459504313,27.67558234595043,0.6078344629402901
1910000000,1920000000,57.284163269783,-2.6938208802295236,27.693820880229524,50.715836730217,108.0,25.0,0.5670469281646255,0.5670469281646255,57.337921205401976,-2.681869851435401,27.6818698514354,0.5872684164716224
1920000000,1930000000,57.257196708634304,-2.6994913495111703,27.69949134951117,50.992803291365696,108.25,25.0,0.5471646020957754,0.5471646020957754,57.31107211516447,-2.6879481960648057,27.687948196064806,0.5670469281646255
1930000000,1940000000,57.23017443690909,-2.704962995532128,27.704962995532128,51.26982556309091,108.5,25.0,0.5276161260281218,0.5276161260281218,57.284163269783,-2.6938208802295236,27.693820880229524,0.5471646020957754
1940000000,1950000000,57.20309842614746,-2.710239156792408,27.710239156792408,51.54690157385254,108.75,25.0,0.5083962701152362,0.5083962701152362,57.257196708634304,-2.6994913495111703,27.69949134951117,0.5276161260281218
1950000000,1960000000,57.17597061476604,-2.7153231194935614,27.71532311949356,51.82402938523396,109.0,25.0,0.48949988562526014,0.48949988562526014,57.23017443690909,-2.704962995532128,27.704962995532128,0.5083962701152362
1960000000,1970000000,57.148792908576816,-2.7202181183498126,27.720218118349813,52.101207091423184,109.25,25.0,0.470921903684709,0.470921903684709,57.20309842614746,-2.710239156792408,27.710239156792408,0.48949988562526014
1970000000,1980000000,57.12156718129813,-2.72492733738666,27.72492733738666,52.37843281870187,109.5,25.0,0.4526573340417195,0.4526573340417195,57.17597061476604,-2.7153231194935614,27.71532311949356,0.470921903684709
1980000000,1990000000,57.09429527505756,-2.729453910727077,27.729453910727077,52.65570472494244,109.75,25.0,0.4347012638484573,0.4347012638484573,57.148792908576816,-2.7202181183498126,27.720218118349813,0.4526573340417195
1990000000,2000000000,57.066979000887095,-2.7338009233655605,27.73380092336556,52.933020999112905,110.0,25.0,0.4170488564623578,0.4170488564623578,57.12156718129813,-2.72492733738666,27.72492733738666,0.4347012638484573
2000000000,2010000000,57.03962013921062,-2.7379714119301823,27.737971411930182,53.21037986078938,110.25,25.0,0.3996953502659375,0.3996953502659375,57.09429527505756,-2.729453910727077,27.729453910727077,0.4170488564623578
2010000000,2020000000,57.01222044032381,-2.741968365432843,27.741968365432843,53.48777955967619,110.5,25.0,0.38263605750489216,0.38263605750489216,57.066979000887095,-2.7338009233655605,27.73380092336556,0.3996953502659375
2020000000,2030000000,56.984781624866606,-2.7457947260078903,27.74579472600789,53.765218375133394,110.75,25.0,0.3658663631441508,0.3658663631441508,57.03962013921062,-2.7379714119301823,27.737971411930182,0.38263605750489216
2030000000,2040000000,56.95730538428837,-2.7494533896393314,27.74945338963933,54.04269461571163,111.0,25.0,0.34938172374167786,0.34938172374167786,57.01222044032381,-2.741968365432843,27.741968365432843,0.3658663631441508
2040000000,2050000000,56.929793381305785,-2.7529472068767475,27.752947206876748,54.320206618694215,111.25,25.0,0.33317766633970036,0.33317766633970036,56.984781624866606,-2.7457947260078903,27.74579472600789,0.34938172374167786
2050000000,2060000000,56.9022472503537,-2.7562789835401453,27.756278983540145,54.5977527496463,111.5,25.0,0.3172497873730813,0.3172497873730813,56.95730538428837,-2.7494533896393314,27.74945338963933,0.33317766633970036
2060000000,2070000000,56.87466859802893,-2.759451481413876,27.759451481413876,54.87533140197107,111.75,25.0,0.30159375159463364,0.30159375159463364,56.929793381305785,-2.7529472068767475,27.752947206876748,0.3172497873730813
2070000000,2080000000,56.847059003527214,-2.7624674189298233,27.762467418929823,55.152940996472786,112.0,25.0,0.2862052910170445,0.2862052910170445,56.9022472503537,-2.7562789835401453,27.756278983540145,0.30159375159463364
2080000000,2090000000,56.81942001907336,-2.765329471839994,27.765329471839994,55.43057998092664,112.25,25.0,0.27108020387119014,0.27108020387119014,56.87466859802893,-2.759451481413876,27.759451481413876,0.2862052910170445
2090000000,2100000000,56.79175317034477,-2.7680402738787073,27.768040273878707,55.70824682965523,112.5,25.0,0.2562143535805781,0.2562143535805781,56.847059003527214,-2.7624674189298233,27.762467418929823,0.27108020387119014
2100000000,2110000000,56.7640599568883,-2.770602417414512,27.770602417414512,55.9859400431117,112.75,25.0,0.24160366775168596,0.24160366775168596,56.81942001907336,-2.765329471839994,27.765329471839994,0.2562143535805781
2110000000,2120000000,56.73634185253077,-2.7730184540920284,27.77301845409203,56.26365814746923,113.0,25.0,0.22724413717989966,0.22724413717989966,56.79175317034477,-2.7680402738787073,27.768040273878707,0.24160366775168596
2120000000,2130000000,56.70860030578299,-2.775290895463826,27.775290895463826,56.54139969421701,113.25,25.0,0.21313181487087185,0.21313181487087185,56.7640599568883,-2.770602417414512,27.770602417414512,0.22724413717989966
2130000000,2140000000,56.6808367402376,-2.7774222136125353,27.777422213612535,56.8191632597624,113.5,25.0,0.1992628150770197,0.1992628150770197,56.73634185253077,-2.7730184540920284,27.77301845409203,0.21313181487087185
2140000000,2150000000,56.65305255496072,-2.7794148417633053,27.779414841763305,57.09694744503928,113.75,25.0,0.18563331234894598,0.18563331234894598,56.70860030578299,-2.775290895463826,27.775290895463826,0.1992628150770197
2150000000,2160000000,56.62524912487747,-2.7812711748867933,27.781271174886793,57.37475087512253,114.0,25.0,0.172239540601538,0.172239540601538,56.6808367402376,-2.7774222136125353,27.777422213612535,0.18563331234894598
2160000000,2170000000,56.597427801151575,-2.7829935702928097,27.78299357029281,57.652572198848425,114.25,25.0,0.15907779219454987,0.15907779219454987,56.65305255496072,-2.7794148417633053,27.779414841763305,0.172239540601538
2170000000,2180000000,56.56958991155904,-2.7845843482147536,27.784584348214754,57.93041008844096,114.5,25.0,0.14614441702739667,0.14614441702739667,56.62524912487747,-2.7812711748867933,27.781271174886793,0.15907779219454987
