publication_ns,interval_end_ns,gap_m,relative_speed_mps,ego_speed_mps,ego_position_m,lead_position_m,lead_speed_mps,command_mps2,sampled_gap_m,sampled_relative_speed_mps,sampled_ego_speed_mps,applied_mps2
2750000000,2760000000,55.016308793297625,-2.7210697473747274,27.721069747374727,74.01088668758862,129.0,25.0,-0.3087796587491187,55.04353448037328,-2.724067667756387,27.724067667756387,-0.3043317498722242
2760000000,2770000000,54.98911331241138,-2.718026429876005,27.718026429876005,74.28805151290445,129.25,25.0,-0.3131372365672358,55.016308793297625,-2.7210697473747274,27.721069747374727,-0.3087796587491187
2770000000,2780000000,54.961948487095555,-2.714938633288515,27.714938633288515,74.56518524237549,129.5,25.0,-0.317405932192127,54.98911331241138,-2.718026429876005,27.718026429876005,-0.3131372365672358
2780000000,2790000000,54.93481475762451,-2.7118072609228427,27.711807260922843,74.84228744468811,129.75,25.0,-0.32158717193924513,54.961948487095555,-2.714938633288515,27.714938633288515,-0.317405932192127
2790000000,2800000000,54.90771255531189,-2.7086332016009216,27.70863320160092,75.11935769734552,130.0,25.0,-0.3256823599233267,54.93481475762451,-2.7118072609228427,27.711807260922843,-0.32158717193924513
2800000000,2810000000,54.88064230265448,-2.7054173298815307,27.70541732988153,75.39639558652635,130.25,25.0,-0.3296928784024291,54.90771255531189,-2.7086332016009216,27.70863320160092,-0.3256823599233267
2810000000,2820000000,54.85360441347365,-2.702160506282297,27.702160506282297,75.67340070694526,130.5,25.0,-0.3336200881165734,54.88064230265448,-2.7054173298815307,27.70541732988153,-0.3296928784024291
2820000000,2830000000,54.82659929305474,-2.6988635774982725,27.698863577498273,75.95037266171583,130.75,25.0,-0.33746532862118617,54.85360441347365,-2.702160506282297,27.702160506282297,-0.3336200881165734
2830000000,2840000000,54.79962733828417,-2.6955273766171075,27.695527376617108,76.22731106221558,131.0,25.0,-0.3412299186153609,54.82659929305474,-2.6988635774982725,27.698863577498273,-0.33746532862118617
2840000000,2850000000,54.77268893778442,-2.6921527233308957,27.692152723330896,76.50421552795297,131.25,25.0,-0.3449151562650514,54.79962733828417,-2.6955273766171075,27.695527376617108,-0.3412299186153609
2850000000,2860000000,54.745784472047035,-2.6887404241447435,27.688740424144743,76.7810856864366,131.5,25.0,-0.3485223195212481,54.77268893778442,-2.6921527233308957,27.692152723330896,-0.3449151562650514
2860000000,2870000000,54.7189143135634,-2.6852912725820914,27.68529127258209,77.05792117304644,131.75,25.0,-0.35205266643322064,54.745784472047035,-2.6887404241447435,27.688740424144743,-0.3485223195212481
2870000000,2880000000,54.69207882695356,-2.6818060493868785,27.68180604938688,77.33472163090698,132.0,25.0,-0.355507435456917,54.7189143135634,-2.6852912725820914,27.68529127258209,-0.35205266643322064
2880000000,2890000000,54.665278369093016,-2.678285522722547,27.678285522722547,77.61148671076243,132.25,25.0,-0.3588878457586189,54.69207882695356,-2.6818060493868785,27.68180604938688,-0.355507435456917
2890000000,2900000000,54.638513289237565,-2.6747304483679777,27.674730448367978,77.88821607085383,132.5,25.0,-0.36219509751383727,54.665278369093016,-2.678285522722547,27.678285522722547,-0.3588878457586189
2900000000,2910000000,54.61178392914617,-2.671141569910393,27.671141569910393,78.16490937679805,132.75,25.0,-0.365430372201613,54.638513289237565,-2.6747304483679777,27.674730448367978,-0.36219509751383727
2910000000,2920000000,54.58509062320195,-2.6675196189352555,27.667519618935255,78.4415663014688,133.0,25.0,-0.3685948328942694,54.61178392914617,-2.671141569910393,27.671141569910393,-0.365430372201613
2920000000,2930000000,54.5584336985312,-2.66386531521324,27.66386531521324,78.71818652487929,133.25,25.0,-0.37168962454263266,54.58509062320195,-2.6675196189352555,27.667519618935255,-0.3685948328942694
2930000000,2940000000,54.531813475120714,-2.6601793668842966,27.660179366884297,78.9947697340669,133.5,25.0,-0.37471587425691677,54.5584336985312,-2.66386531521324,27.66386531521324,-0.37168962454263266
2940000000,2950000000,54.50523026593309,-2.6564624706388713,27.65646247063887,79.27131562297959,133.75,25.0,-0.3776746915831626,54.531813475120714,-2.6601793668842966,27.660179366884297,-0.37471587425691677
2950000000,2960000000,54.478684377020414,-2.6527153118963014,27.6527153118963,79.54782389236397,134.0,25.0,-0.3805671687754706,54.50523026593309,-2.6564624706388713,27.65646247063887,-0.3776746915831626
2960000000,2970000000,54.452176107636035,-2.648938564980469,27.64893856498047,79.82429424965534,134.25,25.0,-0.38339438106397505,54.478684377020414,-2.6527153118963014,27.6527153118963,-0.3805671687754706
2970000000,2980000000,54.42570575034466,-2.6451328932927147,27.645132893292715,80.1007264088692,134.5,25.0,-0.3861573869186965,54.452176107636035,-2.648938564980469,27.64893856498047,-0.38339438106397505
2980000000,2990000000,54.39927359113079,-2.641298949482074,27.641298949482074,80.37712009049467,134.75,25.0,-0.3888572283093019,54.42570575034466,-2.6451328932927147,27.645132893292715,-0.3861573869186965
2990000000,3000000000,54.37287990950533,-2.637437375612887,27.637437375612887,80.65347502138938,135.0,25.0,-0.3914949309607998,54.39927359113079,-2.641298949482074,27.641298949482074,-0.3888572283093019
3000000000,3010000000,54.34652497861062,-2.633548803329795,27.633548803329795,80.92979093467613,135.25,25.0,-0.394071504605364,54.37287990950533,-2.637437375612887,27.637437375612887,-0.3914949309607998
3010000000,3020000000,54.320209065323866,-2.629633854020188,27.629633854020188,81.2060675696411,135.5,25.0,-0.3965879432301791,54.34652497861062,-2.633548803329795,27.633548803329795,-0.394071504605364
3020000000,3030000000,54.29393243035889,-2.6256931389741354,27.625693138974135,81.48230467163368,135.75,25.0,-0.39904522532147224,54.320209065323866,-2.629633854020188,27.629633854020188,-0.3965879432301791
3030000000,3040000000,54.267695328366315,-2.621727259541835,27.621727259541835,81.75850199196783,136.0,25.0,-0.4014443141047721,54.29393243035889,-2.6256931389741354,27.625693138974135,-0.39904522532147224
3040000000,3050000000,54.24149800803217,-2.617736807288619,27.61773680728862,82.03465928782501,136.25,25.0,-0.4037861577814539,54.267695328366315,-2.621727259541835,27.621727259541835,-0.4014443141047721
3050000000,3060000000,54.21534071217499,-2.61372236414757,27.61372236414757,82.31077632215859,136.5,25.0,-0.40607168976160857,54.24149800803217,-2.617736807288619,27.61773680728862,-0.4037861577814539
3060000000,3070000000,54.18922367784141,-2.609684502569756,27.609684502569756,82.58685286359979,136.75,25.0,-0.4083018288933098,54.21534071217499,-2.61372236414757,27.61372236414757,-0.40607168976160857
3070000000,3080000000,54.16314713640021,-2.6056237856721403,27.60562378567214,82.86288868636507,137.0,25.0,-0.41047747968833415,54.18922367784141,-2.609684502569756,27.609684502569756,-0.4083018288933098
3080000000,3090000000,54.13711131363493,-2.601540767383206,27.601540767383206,83.13888357016492,137.25,25.0,-0.4125995325443683,54.16314713640021,-2.6056237856721403,27.60562378567214,-0.41047747968833415
3090000000,3100000000,54.11111642983508,-2.5974359925863233,27.597435992586323,83.41483730011416,137.5,25.0,-0.4146688639638052,54.13711131363493,-2.601540767383206,27.601540767383206,-0.4125995325443683
3100000000,3110000000,54.08516269988584,-2.593309997260878,27.593309997260878,83.69074966664357,137.75,25.0,-0.4166863367691298,54.11111642983508,-2.5974359925863233,27.597435992586323,-0.4146688639638052
3110000000,3120000000,54.05925033335643,-2.5891633086212416,27.58916330862124,83.96662046541294,138.0,25.0,-0.41865280031497054,54.08516269988584,-2.593309997260878,27.593309997260878,-0.4166863367691298
3120000000,3130000000,54.033379534587056,-2.5849964452535517,27.58499644525355,84.24244949722546,138.25,25.0,-0.4205690906968913,54.05925033335643,-2.5891633086212416,27.58916330862124,-0.41865280031497054
3130000000,3140000000,54.007550502774535,-2.580809917250402,27.580809917250402,84.51823656794343,138.5,25.0,-0.42243603095690707,54.033379534587056,-2.5849964452535517,27.58499644525355,-0.4205690906968913
3140000000,3150000000,53.98176343205657,-2.5766042263434343,27.576604226343434,84.79398148840531,138.75,25.0,-0.4242544312858558,54.007550502774535,-2.580809917250402,27.580809917250402,-0.42243603095690707
3150000000,3160000000,53.95601851159469,-2.5723798660338666,27.572379866033867,85.06968407434408,139.0,25.0,-0.4260250892226254,53.98176343205657,-2.5766042263434343,27.576604226343434,-0.4242544312858558
3160000000,3170000000,53.93031592565592,-2.5681373217210073,27.568137321721007,85.34534414630683,139.25,25.0,-0.4277487898502774,53.95601851159469,-2.5723798660338666,27.572379866033867,-0.4260250892226254
3170000000,3180000000,53.90465585369317,-2.563877070828781,27.56387707082878,85.62096152957562,139.5,25.0,-0.4294263059891654,53.93031592565592,-2.5681373217210073,27.568137321721007,-0.4277487898502774
3180000000,3190000000,53.879038470424376,-2.5595995829302787,27.55959958293028,85.89653605408964,139.75,25.0,-0.43105839838703686,53.90465585369317,-2.563877070828781,27.56387707082878,-0.4294263059891654
3190000000,3200000000,53.85346394591036,-2.5553053198703886,27.55530531987039,86.17206755436843,140.0,25.0,-0.4326458159061999,53.879038470424376,-2.5595995829302787,27.55959958293028,-0.43105839838703686
3200000000,3210000000,53.827932445631575,-2.550994735886519,27.55099473588652,86.4475558694365,140.25,25.0,-0.4341892957077942,53.85346394591036,-2.5553053198703886,27.55530531987039,-0.4326458159061999
3210000000,3220000000,53.8024441305635,-2.5466682777274556,27.546668277727456,86.72300084274899,140.5,25.0,-0.4356895634331943,53.827932445631575,-2.550994735886519,27.55099473588652,-0.4341892957077942
3220000000,3230000000,53.77699915725101,-2.5423263847703765,27.542326384770377,86.99840232211851,140.75,25.0,-0.43714733338263434,53.8024441305635,-2.5466682777274556,27.546668277727456,-0.4356895634331943
3230000000,3240000000,53.75159767788149,-2.537969489136046,27.537969489136046,87.27376015964319,141.0,25.0,-0.43856330869104543,53.77699915725101,-2.5423263847703765,27.542326384770377,-0.43714733338263434
3240000000,3250000000,53.72623984035681,-2.5335980158022195,27.53359801580222,87.54907421163577,141.25,25.0,-0.43993818150115693,53.75159767788149,-2.537969489136046,27.537969489136046,-0.43856330869104543
3250000000,3260000000,53.70092578836423,-2.5292123827153077,27.529212382715308,87.82434433855386,141.5,25.0,-0.4412726331339436,53.72623984035681,-2.5335980158022195,27.53359801580222,-0.43993818150115693
3260000000,3270000000,53.67565566144614,-2.524813000900295,27.524813000900295,88.0995704049312,141.75,25.0,-0.4425673342564238,53.70092578836423,-2.5292123827153077,27.529212382715308,-0.4412726331339436
3270000000,3280000000,53.6504295950688,-2.5204002745689564,27.520400274568956,88.37475227931019,142.0,25.0,-0.44382294504685893,53.67565566144614,-2.524813000900295,27.524813000900295,-0.4425673342564238
3280000000,3290000000,53.62524772068981,-2.515974601226393,27.515974601226393,88.6498898341752,142.25,25.0,-0.44504011535737,53.6504295950688,-2.5204002745689564,27.520400274568956,-0.44382294504685893
3290000000,3300000000,53.6001101658248,-2.511536371775925,27.511536371775925,88.9249829458872,142.5,25.0,-0.4462194848740939,53.62524772068981,-2.515974601226393,27.515974601226393,-0.44504011535737
3300000000,3310000000,53.575017054112806,-2.5070859706223523,27.507085970622352,89.20003149461917,142.75,25.0,-0.4473616832747913,53.6001101658248,-2.511536371775925,27.511536371775925,-0.4462194848740939
3310000000,3320000000,53.54996850538083,-2.5026237757736105,27.50262377577361,89.47503536429275,143.0,25.0,-0.44846733038407516,53.575017054112806,-2.5070859706223523,27.507085970622352,-0.4473616832747913
3320000000,3330000000,53.52496463570725,-2.498150158940863,27.498150158940863,89.74999444251564,143.25,25.0,-0.44953703632618636,53.54996850538083,-2.5026237757736105,27.50262377577361,-0.44846733038407516
3330000000,3340000000,53.50000555748436,-2.493665485637024,27.493665485637024,90.02490862052021,143.5,25.0,-0.45057140167545207,53.52496463570725,-2.498150158940863,27.498150158940863,-0.44953703632618636
3340000000,3350000000,53.47509137947979,-2.4891701152737618,27.48917011527376,90.29977779310286,143.75,25.0,-0.4515710176043415,53.50000555748436,-2.493665485637024,27.493665485637024,-0.45057140167545207
3350000000,3360000000,53.45022220689714,-2.4846644012570067,27.484664401257007,90.57460185856455,144.0,25.0,-0.4525364660293114,53.47509137947979,-2.4891701152737618,27.48917011527376,-0.4515710176043415
3360000000,3370000000,53.42539814143545,-2.480148691080963,27.480148691080963,90.84938071865206,144.25,25.0,-0.45346831975433854,53.45022220689714,-2.4846644012570067,27.484664401257007,-0.4525364660293114
3370000000,3380000000,53.40061928134794,-2.4756233264206706,27.47562332642067,91.12411427850029,144.5,25.0,-0.4543671426122544,53.42539814143545,-2.480148691080963,27.480148691080963,-0.45346831975433854
3380000000,3390000000,53.375885721499714,-2.4710886432231263,27.471088643223126,91.39880244657539,144.75,25.0,-0.45523348960387633,53.40061928134794,-2.4756233264206706,27.47562332642067,-0.4543671426122544
3390000000,3400000000,53.35119755342461,-2.4665449717970027,27.466544971797003,91.67344513461887,145.0,25.0,-0.4560679070349929,53.375885721499714,-2.4710886432231263,27.471088643223126,-0.45523348960387633
3400000000,3410000000,53.32655486538113,-2.4619926369009626,27.461992636900963,91.94804225759253,145.25,25.0,-0.4568709326512148,53.35119755342461,-2.4665449717970027,27.466544971797003,-0.4560679070349929
3410000000,3420000000,53.30195774240747,-2.457431957830611,27.45743195783061,92.22259373362421,145.5,25.0,-0.4576430957707669,53.32655486538113,-2.4619926369009626,27.461992636900963,-0.4568709326512148
3420000000,3430000000,53.27740626637579,-2.452863248504098,27.452863248504098,92.49709948395446,145.75,25.0,-0.4583849174151915,53.30195774240747,-2.457431957830611,27.45743195783061,-0.4576430957707669
3430000000,3440000000,53.25290051604554,-2.448286817546389,27.44828681754639,92.77155943288406,146.0,25.0,-0.45909691043804157,53.27740626637579,-2.452863248504098,27.452863248504098,-0.4583849174151915
3440000000,3450000000,53.22844056711594,-2.4437029683722358,27.443702968372236,93.04597350772227,146.25,25.0,-0.45977957965158156,53.25290051604554,-2.448286817546389,27.44828681754639,-0.45909691043804157
3450000000,3460000000,53.204026492277734,-2.4391119992678547,27.439111999267855,93.32034163873597,146.5,25.0,-0.46043342195152803,53.22844056711594,-2.4437029683722358,27.443702968372236,-0.45977957965158156
3460000000,3470000000,53.17965836126403,-2.4345142034713376,27.434514203471338,93.59466375909959,146.75,25.0,-0.46105892643984303,53.204026492277734,-2.4391119992678547,27.439111999267855,-0.46043342195152803
3470000000,3480000000,53.15533624090041,-2.429909869251823,27.429909869251823,93.8689398048458,147.0,25.0,-0.46165657454564624,53.17965836126403,-2.4345142034713376,27.434514203471338,-0.46105892643984303
3480000000,3490000000,53.131060195154205,-2.4252992799874242,27.425299279987424,94.14316971481693,147.25,25.0,-0.4622268401442522,53.15533624090041,-2.429909869251823,27.429909869251823,-0.46165657454564624
3490000000,3500000000,53.106830285183065,-2.4206827142419662,27.420682714241966,94.41735343061735,147.5,25.0,-0.46277018967433436,53.131060195154205,-2.4252992799874242,27.425299279987424,-0.4622268401442522
3500000000,3510000000,53.082646569382646,-2.4160604458405253,27.416060445840525,94.69149089656626,147.75,25.0,-0.46328708225331994,53.106830285183065,-2.4206827142419662,27.420682714241966,-0.46277018967433436
3510000000,3520000000,53.058509103433735,-2.411432743943781,27.41143274394378,94.96558205965158,148.0,25.0,-0.4637779697909794,53.082646569382646,-2.4160604458405253,27.416060445840525,-0.46328708225331994
3520000000,3530000000,53.03441794034842,-2.4067998731212477,27.406799873121248,95.2396268694843,148.25,25.0,-0.46424329710121537,53.058509103433735,-2.411432743943781,27.41143274394378,-0.4637779697909794
3530000000,3540000000,53.0103731305157,-2.402162093423339,27.40216209342334,95.51362527825368,148.5,25.0,-0.46468350201220643,53.03441794034842,-2.4067998731212477,27.406799873121248,-0.46424329710121537
3540000000,3550000000,52.986374721746316,-2.3975196604523283,27.39751966045233,95.7875772406831,148.75,25.0,-0.4650990154747632,53.0103731305157,-2.402162093423339,27.40216209342334,-0.46468350201220643
3550000000,3560000000,52.962422759316894,-2.3928728254322067,27.392872825432207,96.06148271398665,149.0,25.0,-0.46549026166905527,52.986374721746316,-2.3975196604523283,27.39751966045233,-0.4650990154747632
3560000000,3570000000,52.93851728601335,-2.3882218352774593,27.38822183527746,96.33534165782635,149.25,25.0,-0.46585765810964386,52.962422759316894,-2.3928728254322067,27.392872825432207,-0.46549026166905527
3570000000,3580000000,52.91465834217365,-2.38356693266077,27.38356693266077,96.60915403427005,149.5,25.0,-0.46620161574894414,52.93851728601335,-2.3882218352774593,27.38822183527746,-0.46585765810964386
3580000000,3590000000,52.89084596572995,-2.3789083560796733,27.378908356079673,96.88291980775006,149.75,25.0,-0.46652253907905017,52.91465834217365,-2.38356693266077,27.38356693266077,-0.46620161574894414
3590000000,3600000000,52.867080192249944,-2.374246339922184,27.374246339922184,97.15663894502232,150.0,25.0,-0.46682082623195287,52.89084596572995,-2.3789083560796733,27.378908356079673,-0.46652253907905017
3600000000,3610000000,52.84336105497768,-2.3695811145313925,27.369581114531393,97.43031141512633,150.25,25.0,-0.46709686907828774,52.867080192249944,-2.374246339922184,27.374246339922184,-0.46682082623195287
3610000000,3620000000,52.819688584873674,-2.3649129062690726,27.364912906269073,97.70393718934557,150.5,25.0,-0.4673510533244638,52.84336105497768,-2.3695811145313925,27.369581114531393,-0.46709686907828774
3620000000,3630000000,52.79606281065443,-2.360241937578291,27.36024193757829,97.97751624116867,150.75,25.0,-0.4675837586083649,52.819688584873674,-2.3649129062690726,27.364912906269073,-0.4673510533244638
3630000000,3640000000,52.77248375883133,-2.3555684270450463,27.355568427045046,98.25104854625118,151.0,25.0,-0.4677953585934995,52.79606281065443,-2.360241937578291,27.36024193757829,-0.4675837586083649
3640000000,3650000000,52.748951453748816,-2.3508925894589616,27.35089258945896,98.52453408237784,151.25,25.0,-0.4679862210617407,52.77248375883133,-2.3555684270450463,27.355568427045046,-0.4677953585934995
3650000000,3660000000,52.72546591762216,-2.346214635873025,27.346214635873025,98.79797282942552,151.5,25.0,-0.4681567080046225,52.748951453748816,-2.3508925894589616,27.35089258945896,-0.4679862210617407
3660000000,3670000000,52.70202717057448,-2.3415347736624064,27.341534773662406,99.07136476932675,151.75,25.0,-0.4683071757132127,52.72546591762216,-2.346214635873025,27.346214635873025,-0.4681567080046225
3670000000,3680000000,52.67863523067325,-2.3368532065823615,27.33685320658236,99.34470988603378,152.0,25.0,-0.46843797486658323,52.70202717057448,-2.3415347736624064,27.341534773662406,-0.4683071757132127
3680000000,3690000000,52.65529011396622,-2.3321701348252297,27.33217013482523,99.61800816548329,152.25,25.0,-0.4685494506189358,52.67863523067325,-2.3368532065823615,27.33685320658236,-0.46843797486658323
3690000000,3700000000,52.63199183451671,-2.3274857550765624,27.327485755076562,99.89125959556152,152.5,25.0,-0.46864194268534476,52.65529011396622,-2.3321701348252297,27.33217013482523,-0.4685494506189358
3700000000,3710000000,52.60874040443848,-2.3228002605703715,27.32280026057037,100.16446416607009,152.75,25.0,-0.4687157854262205,52.63199183451671,-2.3274857550765624,27.327485755076562,-0.46864194268534476
3710000000,3720000000,52.58553583392991,-2.318113841143518,27.318113841143518,100.43762186869225,153.0,25.0,-0.46877130793042276,52.60874040443848,-2.3228002605703715,27.32280026057037,-0.4687157854262205
3720000000,3730000000,52.56237813130775,-2.3134266832892543,27.313426683289254,100.71073269695975,153.25,25.0,-0.4688088340971004,52.58553583392991,-2.318113841143518,27.318113841143518,-0.46877130793042276
3730000000,3740000000,52.53926730304025,-2.3087389702099514,27.30873897020995,100.98379664622014,153.5,25.0,-0.4688286827162509,52.56237813130775,-2.3134266832892543,27.313426683289254,-0.4688088340971004
3740000000,3750000000,52.51620335377986,-2.3040508818689815,27.30405088186898,101.2568137136047,153.75,25.0,-0.4688311675480783,52.53926730304025,-2.3087389702099514,27.30873897020995,-0.4688286827162509
3750000000,3760000000,52.4931862863953,-2.2993625950418206,27.29936259504182,101.52978389799674,154.0,25.0,-0.46881659740104187,52.51620335377986,-2.3040508818689815,27.30405088186898,-0.4688311675480783
3760000000,3770000000,52.47021610200326,-2.2946742833663407,27.29467428336634,101.80270720000054,154.25,25.0,-0.4687852762087843,52.4931862863953,-2.2993625950418206,27.29936259504182,-0.46881659740104187
3770000000,3780000000,52.44729279999946,-2.2899861173923313,27.28998611739233,102.07558362191065,154.5,25.0,-0.468737503105797,52.47021610200326,-2.2946742833663407,27.29467428336634,-0.4687852762087843
3780000000,3790000000,52.42441637808935,-2.285298264630242,27.285298264630242,102.3484131676818,154.75,25.0,-0.46867357250196084,52.44729279999946,-2.2899861173923313,27.28998611739233,-0.468737503105797
3790000000,3800000000,52.4015868323182,-2.280610889599185,27.280610889599185,102.62119584289917,155.0,25.0,-0.46859377415589654,52.42441637808935,-2.285298264630242,27.285298264630242,-0.46867357250196084
3800000000,3810000000,52.37880415710083,-2.275924153874165,27.275924153874165,102.8939316547492,155.25,25.0,-0.46849839324722264,52.4015868323182,-2.280610889599185,27.280610889599185,-0.46859377415589654
3810000000,3820000000,52.356068345250804,-2.2712382161326055,27.271238216132605,103.16662061199087,155.5,25.0,-0.4683877104476424,52.37880415710083,-2.275924153874165,27.275924153874165,-0.46849839324722264
3820000000,3830000000,52.333379388009135,-2.2665532322001347,27.266553232200135,103.43926272492733,155.75,25.0,-0.46826200199096357,52.356068345250804,-2.2712382161326055,27.271238216132605,-0.4683877104476424
3830000000,3840000000,52.31073727507267,-2.2618693550956586,27.26186935509566,103.71185800537819,156.0,25.0,-0.46812153974203463,52.333379388009135,-2.2665532322001347,27.266553232200135,-0.46826200199096357
3840000000,3850000000,52.28814199462181,-2.2571867350757486,27.25718673507575,103.98440646665196,156.25,25.0,-0.46796659126457785,52.31073727507267,-2.2618693550956586,27.26186935509566,-0.46812153974203463
3850000000,3860000000,52.26559353334804,-2.25250551967833,27.25250551967833,104.25690812351918,156.5,25.0,-0.46779741988803325,52.28814199462181,-2.2571867350757486,27.25718673507575,-0.46796659126457785
3860000000,3870000000,52.24309187648082,-2.247825853765683,27.247825853765683,104.52936299218585,156.75,25.0,-0.4676142847733069,52.26559353334804,-2.25250551967833,27.25250551967833,-0.46779741988803325
3870000000,3880000000,52.22063700781415,-2.243147879566802,27.243147879566802,104.80177109026728,157.0,25.0,-0.46741744097751736,52.24309187648082,-2.247825853765683,27.247825853765683,-0.4676142847733069
3880000000,3890000000,52.19822890973272,-2.2384717367190703,27.23847173671907,105.07413243676243,157.25,25.0,-0.4672071395177815,52.22063700781415,-2.243147879566802,27.243147879566802,-0.46741744097751736
3890000000,3900000000,52.175867563237574,-2.233797562309295,27.233797562309295,105.34644705202854,157.5,25.0,-0.4669836274339434,52.19822890973272,-2.2384717367190703,27.23847173671907,-0.4672071395177815
3900000000,3910000000,52.15355294797146,-2.229125490914118,27.229125490914118,105.6187149577563,157.75,25.0,-0.46674714785038374,52.175867563237574,-2.233797562309295,27.233797562309295,-0.4669836274339434
3910000000,3920000000,52.131285042243704,-2.2244556546397796,27.22445565463978,105.8909361769453,158.0,25.0,-0.4664979400368421,52.15355294797146,-2.229125490914118,27.229125490914118,-0.46674714785038374
3920000000,3930000000,52.1090638230547,-2.219788183161274,27.219788183161274,106.16311073387992,158.25,25.0,-0.4662362394683228,52.131285042243704,-2.2244556546397796,27.22445565463978,-0.4664979400368421
3930000000,3940000000,52.08688926612008,-2.215123203760907,27.215123203760907,106.43523865410556,158.5,25.0,-0.4659622778840542,52.1090638230547,-2.219788183161274,27.219788183161274,-0.4662362394683228
3940000000,3950000000,52.06476134589444,-2.210460841366224,27.210460841366224,106.70731996440533,158.75,25.0,-0.4656762833455357,52.08688926612008,-2.215123203760907,27.215123203760907,-0.4659622778840542
3950000000,3960000000,52.04268003559467,-2.205801218587382,27.205801218587382,106.97935469277704,159.0,25.0,-0.46537848029368245,52.06476134589444,-2.210460841366224,27.210460841366224,-0.4656762833455357
3960000000,3970000000,52.02064530722296,-2.2011444557539264,27.201144455753926,107.25134286841056,159.25,25.0,-0.4650690896050995,52.04268003559467,-2.205801218587382,27.205801218587382,-0.46537848029368245
3970000000,3980000000,51.99865713158944,-2.1964906709509897,27.19649067095099,107.52328452166559,159.5,25.0,-0.4647483286474845,52.02064530722296,-2.2011444557539264,27.201144455753926,-0.4650690896050995
3980000000,3990000000,51.97671547833441,-2.19183998005494,27.19183998005494,107.79517968404971,159.75,25.0,-0.4644164113341529,51.99865713158944,-2.1964906709509897,27.19649067095099,-0.4647483286474845
3990000000,4000000000,51.954820315950286,-2.187192496768464,27.187192496768464,108.06702838819683,160.0,25.0,-0.46407354817772806,51.97671547833441,-2.19183998005494,27.19183998005494,-0.4644164113341529
4000000000,4010000000,51.93297161180317,-2.1825483326551236,27.182548332655124,108.33883066784597,160.25,25.0,-0.4637199463430015,51.954820315950286,-2.187192496768464,27.187192496768464,-0.46407354817772806
4010000000,4020000000,51.91116933215403,-2.177907597173345,27.177907597173345,108.61058655782038,160.5,25.0,-0.46335580969897805,51.93297161180317,-2.1825483326551236,27.182548332655124,-0.4637199463430015
4020000000,4030000000,51.88941344217962,-2.1732703977099135,27.173270397709913,108.88229609400699,160.75,25.0,-0.46298133887010895,51.91116933215403,-2.177907597173345,27.177907597173345,-0.46335580969897805
4030000000,4040000000,51.86770390599301,-2.1686368396129225,27.168636839612923,109.15395931333617,161.0,25.0,-0.46259673128673473,51.88941344217962,-2.1732703977099135,27.173270397709913,-0.46298133887010895
4040000000,4050000000,51.84604068666383,-2.1640070262242226,27.164007026224223,109.42557625376185,161.25,25.0,-0.46220218123473655,51.86770390599301,-2.1686368396129225,27.168636839612923,-0.46259673128673473
4050000000,4060000000,51.82442374623815,-2.159381058911354,27.159381058911354,109.6971469542419,161.5,25.0,-0.4617978799044442,51.84604068666383,-2.1640070262242226,27.164007026224223,-0.46220218123473655
4060000000,4070000000,51.8028530457581,-2.154759037099005,27.154759037099005,109.96867145471889,161.75,25.0,-0.4613840154387323,51.82442374623815,-2.159381058911354,27.159381058911354,-0.4617978799044442
4070000000,4080000000,51.78132854528111,-2.150141058299962,27.150141058299962,110.24014979610111,162.0,25.0,-0.46096077298044813,51.8028530457581,-2.154759037099005,27.154759037099005,-0.4613840154387323
4080000000,4090000000,51.75985020389889,-2.145527218145574,27.145527218145574,110.51158202024392,162.25,25.0,-0.4605283347190441,51.78132854528111,-2.150141058299962,27.150141058299962,-0.46096077298044813
4090000000,4100000000,51.73841797975608,-2.1409176104157694,27.14091761041577,110.78296816993134,162.5,25.0,-0.46008687993650277,51.75985020389889,-2.145527218145574,27.145527218145574,-0.4605283347190441
4100000000,4110000000,51.71703183006866,-2.1363123270685804,27.13631232706858,111.05430828885802,162.75,25.0,-0.45963658505257454,51.73841797975608,-2.1409176104157694,27.14091761041577,-0.46008687993650277
4110000000,4120000000,51.695691711141976,-2.1317114582692156,27.131711458269216,111.32560242161146,163.0,25.0,-0.45917762366926906,51.71703183006866,-2.1363123270685804,27.13631232706858,-0.45963658505257454
4120000000,4130000000,51.674397578388536,-2.1271150924186912,27.12711509241869,111.59685061365447,163.25,25.0,-0.4587101666147042,51.695691711141976,-2.1317114582692156,27.131711458269216,-0.45917762366926906
4130000000,4140000000,51.65314938634553,-2.122523316181997,27.122523316181997,111.86805291130796,163.5,25.0,-0.45823438198625466,51.674397578388536,-2.1271150924186912,27.12711509241869,-0.4587101666147042
4140000000,4150000000,51.631947088692044,-2.1179362145158507,27.11793621451585,112.13920936173402,163.75,25.0,-0.4577504351930086,51.65314938634553,-2.122523316181997,27.122523316181997,-0.45823438198625466
4150000000,4160000000,51.61079063826598,-2.1133538706959882,27.11335387069599,112.41032001291921,164.0,25.0,-0.4572584889976268,51.631947088692044,-2.1179362145158507,27.11793621451585,-0.4577504351930086
4160000000,4170000000,51.589679987080785,-2.1087763663440597,27.10877636634406,112.6813849136582,164.25,25.0,-0.45675870355748627,51.61079063826598,-2.1133538706959882,27.11335387069599,-0.4572584889976268
4170000000,4180000000,51.568615086341794,-2.104203781454082,27.104203781454082,112.95240411353757,164.5,25.0,-0.4562512364652278,51.589679987080785,-2.1087763663440597,27.10877636634406,-0.45675870355748627
