publication_ns,interval_end_ns,gap_m,relative_speed_mps,ego_speed_mps,ego_position_m,lead_position_m,lead_speed_mps,published_command_mps2,controller_output_mps2,sampled_gap_m,sampled_relative_speed_mps,sampled_ego_speed_mps,applied_mps2
3410000000,3420000000,53.26179742385938,-2.447250392703456,27.447250392703456,92.23820257614062,145.5,25.0,-0.45412466198856327,-0.45412466198856327,53.286292594866936,-2.451783808806951,27.45178380880695,-0.4533416103493866
3420000000,3430000000,53.237347626165445,-2.442709146083569,27.44270914608357,92.51265237383456,145.75,25.0,-0.45487782906268004,-0.45487782906268004,53.26179742385938,-2.447250392703456,27.447250392703456,-0.45412466198856327
3430000000,3440000000,53.21294327859606,-2.4381603677929427,27.438160367792943,92.78705672140394,146.0,25.0,-0.45560160783625037,-0.45560160783625037,53.237347626165445,-2.442709146083569,27.44270914608357,-0.45487782906268004
3440000000,3450000000,53.18858445499852,-2.433604351714582,27.433604351714582,93.06141554500148,146.25,25.0,-0.45629648693420544,-0.45629648693420544,53.21294327859606,-2.4381603677929427,27.438160367792943,-0.45560160783625037
3450000000,3460000000,53.164271226305715,-2.4290413868452383,27.42904138684524,93.33572877369429,146.5,25.0,-0.4569629474581727,-0.4569629474581727,53.18858445499852,-2.433604351714582,27.433604351714582,-0.45629648693420544
3460000000,3470000000,53.140003660584625,-2.4244717573706573,27.424471757370657,93.60999633941537,146.75,25.0,-0.45760146310103567,-0.45760146310103567,53.164271226305715,-2.4290413868452383,27.42904138684524,-0.4569629474581727
3470000000,3480000000,53.11578182308408,-2.419895742739648,27.419895742739648,93.88421817691592,147.0,25.0,-0.4582125002597657,-0.4582125002597657,53.140003660584625,-2.4244717573706573,27.424471757370657,-0.45760146310103567
3480000000,3490000000,53.09160577628168,-2.415313617737052,27.415313617737052,94.15839422371832,147.25,25.0,-0.45879651814646705,-0.45879651814646705,53.11578182308408,-2.419895742739648,27.419895742739648,-0.4582125002597657
3490000000,3500000000,53.06747557993022,-2.4107256525555876,27.410725652555588,94.43252442006978,147.5,25.0,-0.45935396889782565,-0.45935396889782565,53.09160577628168,-2.415313617737052,27.415313617737052,-0.45879651814646705
3500000000,3510000000,53.043391291103106,-2.406132112866608,27.406132112866608,94.7066087088969,147.75,25.0,-0.4598852976828134,-0.4598852976828134,53.06747557993022,-2.4107256525555876,27.410725652555588,-0.45935396889782565
3510000000,3520000000,53.01935296423932,-2.4015332598897814,27.40153325988978,94.98064703576068,148.0,25.0,-0.4603909428088131,-0.4603909428088131,53.043391291103106,-2.406132112866608,27.406132112866608,-0.4598852976828134
3520000000,3530000000,52.99536065118757,-2.3969293504616935,27.396929350461694,95.25463934881243,148.25,25.0,-0.4608713358261105,-0.4608713358261105,53.01935296423932,-2.4015332598897814,27.40153325988978,-0.4603909428088131
3530000000,3540000000,52.97141440124973,-2.392320637103431,27.39232063710343,95.52858559875027,148.5,25.0,-0.4613269016307737,-0.4613269016307737,52.99536065118757,-2.3969293504616935,27.396929350461694,-0.4608713358261105
3540000000,3550000000,52.94751426122377,-2.387707368087124,27.387707368087124,95.80248573877623,148.75,25.0,-0.4617580585660117,-0.4617580585660117,52.97141440124973,-2.392320637103431,27.39232063710343,-0.4613269016307737
3550000000,3560000000,52.92366027544584,-2.383089787501465,27.383089787501465,96.07633972455416,149.0,25.0,-0.4621652185219691,-0.4621652185219691,52.94751426122377,-2.387707368087124,27.387707368087124,-0.4617580585660117
3560000000,3570000000,52.899852485831744,-2.378468135316247,27.378468135316247,96.35014751416826,149.25,25.0,-0.4625487870339837,-0.4625487870339837,52.92366027544584,-2.383089787501465,27.383089787501465,-0.4621652185219691
3570000000,3580000000,52.87609093191793,-2.3738426474459082,27.37384264744591,96.62390906808207,149.5,25.0,-0.4629091633794169,-0.4629091633794169,52.899852485831744,-2.378468135316247,27.378468135316247,-0.4625487870339837
3580000000,3590000000,52.85237565090165,-2.369213555812113,27.369213555812113,96.89762434909835,149.75,25.0,-0.4632467406729157,-0.4632467406729157,52.87609093191793,-2.3738426474459082,27.37384264744591,-0.4629091633794169
3590000000,3600000000,52.82870667768056,-2.3645810884053837,27.364581088405384,97.17129332231944,150.0,25.0,-0.46356190596031865,-0.46356190596031865,52.85237565090165,-2.369213555812113,27.369213555812113,-0.4632467406729157
3600000000,3610000000,52.805084044891814,-2.3599454693457815,27.35994546934578,97.44491595510819,150.25,25.0,-0.4638550403110915,-0.4638550403110915,52.82870667768056,-2.3645810884053837,27.364581088405384,-0.46356190596031865
3610000000,3620000000,52.78150778295037,-2.35530691894267,27.35530691894267,97.71849221704963,150.5,25.0,-0.46412651890933976,-0.46412651890933976,52.805084044891814,-2.3599454693457815,27.35994546934578,-0.4638550403110915
3620000000,3630000000,52.75797792008689,-2.350665653753577,27.350665653753577,97.99202207991311,150.75,25.0,-0.4643767111434758,-0.4643767111434758,52.78150778295037,-2.35530691894267,27.35530691894267,-0.46412651890933976
3630000000,3640000000,52.7344944823849,-2.3460218866421414,27.34602188664214,98.2655055176151,151.0,25.0,-0.46460598069450887,-0.46460598069450887,52.75797792008689,-2.350665653753577,27.350665653753577,-0.4643767111434758
3640000000,3650000000,52.71105749381752,-2.341375826835197,27.341375826835197,98.53894250618248,151.25,25.0,-0.46481468562297623,-0.46481468562297623,52.7344944823849,-2.3460218866421414,27.34602188664214,-0.46460598069450887
3650000000,3660000000,52.68766697628345,-2.336727679978967,27.336727679978967,98.81233302371655,151.5,25.0,-0.46500317845458383,-0.46500317845458383,52.71105749381752,-2.341375826835197,27.341375826835197,-0.46481468562297623
3660000000,3670000000,52.66432294964258,-2.3320776481944208,27.33207764819442,99.08567705035742,151.75,25.0,-0.46517180626451093,-0.46517180626451093,52.68766697628345,-2.336727679978967,27.336727679978967,-0.46500317845458383
3670000000,3680000000,52.64102543175096,-2.327425930131774,27.327425930131774,99.35897456824904,152.0,25.0,-0.4653209107604708,-0.4653209107604708,52.66432294964258,-2.3320776481944208,27.33207764819442,-0.46517180626451093
3680000000,3690000000,52.617774438495175,-2.322772721024169,27.32277272102417,99.63222556150482,152.25,25.0,-0.4654508283644754,-0.4654508283644754,52.64102543175096,-2.327425930131774,27.327425930131774,-0.4653209107604708
3690000000,3700000000,52.59456998382635,-2.3181182127405258,27.318118212740526,99.90543001617365,152.5,25.0,-0.4655618902933809,-0.4655618902933809,52.617774438495175,-2.322772721024169,27.32277272102417,-0.4654508283644754
3700000000,3710000000,52.57141207979346,-2.313462593837592,27.313462593837592,100.17858792020654,152.75,25.0,-0.46565442263818513,-0.46565442263818513,52.59456998382635,-2.3181182127405258,27.318118212740526,-0.4655618902933809
3710000000,3720000000,52.54830073657621,-2.30880604961121,27.30880604961121,100.45169926342379,153.0,25.0,-0.465728746442136,-0.465728746442136,52.57141207979346,-2.313462593837592,27.313462593837592,-0.46565442263818513
3720000000,3730000000,52.52523596251743,-2.304148762146788,27.304148762146788,100.72476403748257,153.25,25.0,-0.4657851777776645,-0.4657851777776645,52.54830073657621,-2.30880604961121,27.30880604961121,-0.465728746442136
3730000000,3740000000,52.50221776415485,-2.2994909103690127,27.299490910369013,100.99778223584515,153.5,25.0,-0.46582402782211085,-0.46582402782211085,52.52523596251743,-2.304148762146788,27.304148762146788,-0.4657851777776645
3740000000,3750000000,52.47924614625255,-2.2948326700907913,27.29483267009079,101.27075385374745,153.75,25.0,-0.4658456029323492,-0.4658456029323492,52.50221776415485,-2.2994909103690127,27.299490910369013,-0.46582402782211085
3750000000,3760000000,52.456321111831784,-2.2901742140614694,27.29017421406147,101.54367888816822,154.0,25.0,-0.46585020471822425,-0.46585020471822425,52.47924614625255,-2.2948326700907913,27.29483267009079,-0.4658456029323492
3760000000,3770000000,52.4334426622014,-2.2855157120142877,27.285515712014288,101.8165573377986,154.25,25.0,-0.46583813011491104,-0.46583813011491104,52.456321111831784,-2.2901742140614694,27.29017421406147,-0.46585020471822425
3770000000,3780000000,52.410610796987754,-2.2808573307131397,27.28085733071314,102.08938920301225,154.5,25.0,-0.4658096714541564,-0.4658096714541564,52.4334426622014,-2.2855157120142877,27.285515712014288,-0.46583813011491104
3780000000,3790000000,52.38782551416419,-2.2761992339985966,27.276199233998597,102.36217448583581,154.75,25.0,-0.4657651165344534,-0.4657651165344534,52.410610796987754,-2.2808573307131397,27.28085733071314,-0.4658096714541564
3790000000,3800000000,52.365086810080044,-2.271541582833251,27.27154158283325,102.63491318991996,155.0,25.0,-0.46570474869011225,-0.46570474869011225,52.38782551416419,-2.2761992339985966,27.276199233998597,-0.4657651165344534
3800000000,3810000000,52.342394679489146,-2.2668845353463496,27.26688453534635,102.90760532051085,155.25,25.0,-0.4656288468593428,-0.4656288468593428,52.365086810080044,-2.271541582833251,27.27154158283325,-0.46570474869011225
3810000000,3820000000,52.31974911557802,-2.2622282468777577,27.262228246877758,103.18025088442198,155.5,25.0,-0.4655376856512521,-0.4655376856512521,52.342394679489146,-2.2668845353463496,27.26688453534635,-0.4656288468593428
3820000000,3830000000,52.297150109993524,-2.257572870021246,27.257572870021246,103.45284989000648,155.75,25.0,-0.4654315354118257,-0.4654315354118257,52.31974911557802,-2.2622282468777577,27.262228246877758,-0.4655376856512521
3830000000,3840000000,52.27459765287007,-2.2529185546671293,27.25291855466713,103.72540234712993,156.0,25.0,-0.46531066228891493,-0.46531066228891493,52.297150109993524,-2.257572870021246,27.257572870021246,-0.4654315354118257
3840000000,3850000000,52.25209173285651,-2.24826544804424,27.24826544804424,103.99790826714349,156.25,25.0,-0.4651753282962727,-0.4651753282962727,52.27459765287007,-2.2529185546671293,27.25291855466713,-0.46531066228891493
3850000000,3860000000,52.22963233714249,-2.243613694761276,27.243613694761276,104.27036766285751,156.5,25.0,-0.46502579137653477,-0.46502579137653477,52.25209173285651,-2.24826544804424,27.24826544804424,-0.4651753282962727
3860000000,3870000000,52.207219451484434,-2.2389634368475093,27.23896343684751,104.54278054851557,156.75,25.0,-0.4648623054633285,-0.4648623054633285,52.22963233714249,-2.243613694761276,27.243613694761276,-0.46502579137653477
3870000000,3880000000,52.184853060231234,-2.2343148137928743,27.234314813792874,104.81514693976877,157.0,25.0,-0.4646851205424012,-0.4646851205424012,52.207219451484434,-2.2389634368475093,27.23896343684751,-0.4648623054633285
3880000000,3890000000,52.16253314634933,-2.229667962587449,27.22966796258745,105.08746685365067,157.25,25.0,-0.46449448271177607,-0.46449448271177607,52.184853060231234,-2.2343148137928743,27.234314813792874,-0.4646851205424012
3890000000,3900000000,52.140259691447596,-2.225023017760332,27.225023017760332,105.3597403085524,157.5,25.0,-0.46429063424108197,-0.46429063424108197,52.16253314634933,-2.229667962587449,27.22966796258745,-0.46449448271177607
3900000000,3910000000,52.1180326758017,-2.2203801114179207,27.22038011141792,105.6319673241983,157.75,25.0,-0.4640738136299136,-0.4640738136299136,52.140259691447596,-2.225023017760332,27.225023017760332,-0.46429063424108197
3910000000,3920000000,52.095852078378215,-2.2157393732816217,27.21573937328162,105.90414792162179,158.0,25.0,-0.46384425566531773,-0.46384425566531773,52.1180326758017,-2.2203801114179207,27.22038011141792,-0.4640738136299136
3920000000,3930000000,52.07371787685818,-2.2111009307249674,27.211100930724967,106.17628212314182,158.25,25.0,-0.46360219147842274,-0.46360219147842274,52.095852078378215,-2.2157393732816217,27.21573937328162,-0.46384425566531773
3930000000,3940000000,52.05163004766051,-2.206464908810183,27.206464908810183,106.44836995233949,158.5,25.0,-0.46334784860020495,-0.46334784860020495,52.07371787685818,-2.2111009307249674,27.211100930724967,-0.46360219147842274
3940000000,3950000000,52.02958856596483,-2.20183143032418,27.20183143032418,106.72041143403517,158.75,25.0,-0.46308145101638853,-0.46308145101638853,52.05163004766051,-2.206464908810183,27.206464908810183,-0.46334784860020495
3950000000,3960000000,52.00759340573414,-2.1972006158140154,27.197200615814015,106.99240659426586,159.0,25.0,-0.462803219221521,-0.462803219221521,52.02958856596483,-2.20183143032418,27.20183143032418,-0.46308145101638853
3960000000,3970000000,51.98564453973697,-2.1925725836218,27.1925725836218,107.26435546026303,159.25,25.0,-0.4625133702722275,-0.4625133702722275,52.00759340573414,-2.1972006158140154,27.197200615814015,-0.462803219221521
3970000000,3980000000,51.963741939569275,-2.187947449919079,27.18794744991908,107.53625806043073,159.5,25.0,-0.462212117839667,-0.462212117839667,51.98564453973697,-2.1925725836218,27.1925725836218,-0.4625133702722275
3980000000,3990000000,51.94188557567598,-2.1833253287406826,27.183325328740683,107.80811442432402,159.75,25.0,-0.4618996722611657,-0.4618996722611657,51.963741939569275,-2.187947449919079,27.18794744991908,-0.462212117839667
